-9.921445,0.14814814814814814,0.0,0.0
-10.27179,0.14285714285714288,0.0,0.0
-9.564745,0.14285714285714288,0.0,0.0
-10.94641,0.22377622377622378,0.0,0.0
-9.03872,0.025641025641025644,0.0,0.0
-9.947221,0.1574074074074074,0.0,0.0
-10.27179,0.11784511784511785,0.0,0.0
-9.792315,0.12857142857142856,0.0,0.0
-10.94641,0.16317016317016317,0.0,0.0
-8.571207,0.12,0.0,0.0
-5.224023,0.14446002805049088,0.0,0.0
-13.62049,0.07391774891774891,0.0,0.0
-13.62049,0.09951690821256039,0.0,0.0
-13.62049,0.09951690821256039,0.0,0.0
-13.62049,0.10876623376623376,0.0,0.0
-12.50461,0.09126984126984126,0.0,0.0
-12.6213,0.07638888888888888,0.0,0.0
-13.62049,0.07093253968253968,0.0,0.0
-12.01004,0.07451690821256038,0.0,0.0
-13.62049,0.08116883116883117,0.0,0.0
-11.02546,0.13173076923076923,0.0,0.0
-7.741016,0.09615258784270103,0.0,0.0
-12.38357,0.06363636363636363,0.0,0.0
-12.38357,0.09347826086956522,0.0,0.0
-12.38357,0.08260869565217391,0.0,0.0
-12.38357,0.1444805194805195,0.0,0.0
-11.26769,0.017857142857142856,0.0,0.0
-11.38438,0.07638888888888888,0.0,0.0
-12.38357,0.06349206349206349,0.008379888268156424,0.0
-10.77313,0.057608695652173914,0.0,0.0
-12.38357,0.06331168831168832,0.0,0.0
-9.788546,0.1076923076923077,0.0,0.0
-6.380449,0.0543168880455408,0.0,0.0
-13.17219,0.058333333333333334,0.0,0.0
-13.17219,0.07500000000000001,0.0,0.0
-13.17219,0.0625,0.0,0.0
-13.17219,0.13636363636363635,0.0,0.0
-12.05631,0.022727272727272728,0.0,0.0
-12.173,0.1111111111111111,0.0,0.0
-13.17219,0.041666666666666664,0.0,0.0
-11.56174,0.07500000000000001,0.0,0.0
-13.17219,0.06818181818181818,0.0,0.0
-10.57716,0.07500000000000001,0.0,0.0
-7.169066,0.056451612903225805,0.0,0.0
-12.08934,0.07619047619047618,0.3333333333333333,0.0
-12.08934,0.10666666666666667,0.07407407407407407,0.0
-12.08934,0.08,0.0,0.0
-12.08934,0.08333333333333333,0.0,0.0
-11.33862,0.041666666666666664,0.0,0.0
-11.09015,0.0,0.0,0.0
-12.08934,0.08695652173913043,0.0027472527472527475,0.0
-11.39446,0.08,0.0,0.0
-12.08934,0.08333333333333333,0.0,0.0
-9.714134,0.044444444444444446,0.0,0.0
-6.086214,0.07407407407407407,0.3548387096774194,0.0
-11.4683,0.0925925925925926,0.0,0.0
-11.4683,0.10256410256410257,0.0,0.0
-11.4683,0.10256410256410257,0.0,0.0
-11.4683,0.0392156862745098,0.0,0.0
-10.71758,0.1568627450980392,0.0,0.0
-10.46911,0.044444444444444446,0.0,0.0
-11.4683,0.16666666666666666,0.0,0.0
-10.77342,0.07692307692307693,0.0,0.0
-11.4683,0.0784313725490196,0.0,0.0
-9.093094,0.125,0.0,0.0
-5.465174,0.10810810810810811,0.0,0.0
-11.84166,0.041666666666666664,0.0,0.0
-11.84166,0.06060606060606061,0.0,0.0
-11.84166,0.0909090909090909,0.0,0.0
-11.84166,0.05128205128205129,0.0,0.0
-11.09094,0.05128205128205129,0.0,0.0
-10.84247,0.06060606060606061,0.0,0.0
-11.84166,0.09999999999999999,0.0026954177897574125,0.0
-11.14678,0.0909090909090909,0.0,0.0
-11.84166,0.10256410256410257,0.0,0.0
-9.466457,0.05555555555555555,0.0,0.0
-5.838537,0.06060606060606061,0.7419354838709677,0.0
-9.897201,0.0861111111111111,0.16666666666666666,0.0
-10.24754,0.1272727272727273,0.037037037037037035,0.0
-9.540501,0.15757575757575756,0.0,0.0
-10.92217,0.1724941724941725,0.0,0.0
-9.014475,0.05128205128205129,0.0,0.0
-9.922977,0.13468013468013468,0.0,0.0
-10.24754,0.13703703703703704,0.008086253369272238,0.0
-9.76807,0.12424242424242422,0.0,0.0
-10.92217,0.16317016317016317,0.0,0.0
-8.546963,0.12222222222222223,0.0,0.0
-5.199778,0.10361681329423265,0.21212121212121213,0.0
-19.42292,0.0,0.0,0.0
-19.42292,0.0,0.3333333333333333,0.0
-19.42292,0.0,0.0,0.0
-19.42292,0.0,0.0,0.0
-18.39832,0.0,0.0,0.0
-18.30392,0.0,0.0,0.0
-19.42292,0.0,0.0158311345646438,0.0
-18.43498,0.0,0.0,0.0
-19.42292,0.0,0.0,0.0
-16.92628,0.0,0.2222222222222222,0.0
-13.54581,0.0,0.029411764705882353,0.0
-13.2635,0.05057471264367816,0.0,0.0
-13.2635,0.07631578947368421,0.0,0.0
-13.2635,0.06315789473684211,0.0,0.0
-13.2635,0.1159090909090909,0.0,0.0
-12.14762,0.05,0.0,0.0
-12.26431,0.05555555555555555,0.0,0.0
-13.2635,0.042483660130718956,0.0,0.0
-11.65305,0.05131578947368421,0.0,0.0
-13.2635,0.045454545454545456,0.0,0.0
-10.66847,0.07777777777777778,0.0,0.0
-7.260377,0.05725806451612903,0.0,0.0
-12.83117,0.04195402298850574,0.0,0.0
-12.83117,0.06315789473684211,0.0,0.0
-12.83117,0.06315789473684211,0.0,0.0
-12.83117,0.1159090909090909,0.0,0.0
-11.71529,0.025,0.0,0.0
-11.83198,0.05555555555555555,0.0,0.0
-12.83117,0.027777777777777776,0.0,0.0
-11.22072,0.038157894736842106,0.0,0.0
-12.83117,0.09545454545454546,0.0,0.0
-10.23614,0.07777777777777778,0.0,0.0
-6.828044,0.04059139784946236,0.0,0.0
-23.41572,0.07619047619047618,0.0,0.0
-23.41572,0.10666666666666667,0.4444444444444444,0.0
-23.41572,0.08,0.0,0.0
-23.41572,0.08333333333333333,0.0,0.0
-22.665,0.08333333333333333,0.0,0.0
-22.41653,0.047619047619047616,0.0,0.0
-23.41572,0.057971014492753624,0.023076923076923078,0.0
-22.72084,0.10666666666666667,0.0,0.0
-23.41572,0.08333333333333333,0.0,0.0
-21.04051,0.044444444444444446,0.3333333333333333,0.0
-18.463,0.0925925925925926,0.0,0.0
-10.4709,0.17777777777777778,0.0,0.0
-10.82124,0.20000000000000004,0.2962962962962963,0.0
-10.1142,0.15555555555555556,0.0,0.0
-11.49586,0.1847041847041847,0.0,0.0
-9.588172,0.06349206349206349,0.0,0.0
-10.49667,0.1442495126705653,0.0,0.0
-10.82124,0.15608465608465608,0.015228426395939087,0.0
-10.34177,0.16666666666666666,0.0,0.0
-11.49586,0.1240981240981241,0.0,0.0
-9.120659,0.13333333333333333,0.2222222222222222,0.0
-5.773475,0.2056123787044322,0.0,0.0
-10.4709,0.14444444444444446,0.0,0.0
-10.82124,0.22222222222222224,0.2962962962962963,0.0
-10.1142,0.15555555555555556,0.0,0.0
-11.49586,0.21645021645021645,0.0,0.0
-9.588172,0.06349206349206349,0.0,0.0
-10.49667,0.1442495126705653,0.0,0.0
-10.82124,0.13227513227513227,0.015189873417721518,0.0
-10.34177,0.16666666666666666,0.0,0.0
-11.49586,0.1240981240981241,0.0,0.0
-9.120659,0.10000000000000002,0.2222222222222222,0.0
-5.773475,0.17309205350118018,0.0,0.0
-12.69291,0.06538461538461537,0.0,0.0
-12.69291,0.08448275862068966,0.0,0.0
-12.69291,0.08448275862068966,0.0,0.0
-12.69291,0.1159090909090909,0.0,0.0
-11.57703,0.0125,0.0,0.0
-11.69372,0.09722222222222221,0.0,0.0
-12.69291,0.05555555555555555,0.0,0.0
-11.08246,0.050862068965517246,0.0,0.0
-12.69291,0.07045454545454546,0.0,0.0
-10.09788,0.07631578947368421,0.0,0.0
-6.689784,0.06975806451612904,0.0,0.0
-12.56689,0.06805555555555556,0.0,0.0
-12.56689,0.07884615384615384,0.0,0.0
-12.56689,0.07884615384615384,0.0,0.0
-12.56689,0.10561497326203209,0.0,0.0
-11.451,0.014705882352941176,0.0,0.0
-11.5677,0.07222222222222222,0.0,0.0
-12.56689,0.10069444444444445,0.0,0.0
-10.95644,0.06346153846153846,0.0,0.0
-12.56689,0.060160427807486636,0.0,0.0
-9.971859,0.08125,0.0,0.0
-6.563762,0.06604184829991282,0.0,0.0
-13.30311,0.06111111111111111,0.0,0.0
-13.30311,0.08846153846153847,0.0,0.0
-13.30311,0.08846153846153847,0.0,0.0
-13.30311,0.10561497326203209,0.0,0.0
-12.18723,0.014705882352941176,0.0,0.0
-12.30392,0.07222222222222222,0.0,0.0
-13.30311,0.10069444444444445,0.0,0.0
-11.69267,0.06346153846153846,0.0,0.0
-13.30311,0.0748663101604278,0.0,0.0
-10.70809,0.08125,0.1111111111111111,0.0
-7.299989,0.06604184829991282,0.0,0.0
-8.163731,0.0,0.0,0.0
-8.163731,0.0,0.0,0.0
-7.850764,0.0,0.0,0.0
-7.670765,0.0,0.0,0.0
-6.522158,0.0,0.0,0.0
-6.591516,0.0,0.0,0.0
-8.163731,0.0,0.009029345372460496,0.0
-7.368779,0.0,0.0,0.0
-8.163731,0.0,0.0,0.0
-5.60901,0.0,0.0,0.0
-2.160606,0.0,0.0,0.0
-11.92391,0.06060606060606061,0.0,0.0
-11.92391,0.08695652173913043,0.034482758620689655,0.0
-11.92391,0.08695652173913043,0.0,0.0
-11.92391,0.047619047619047616,0.0,0.0
-11.17319,0.0,0.0,0.0
-10.92472,0.05555555555555555,0.0,0.0
-11.92391,0.12698412698412698,0.009029345372460496,0.0
-11.22903,0.11594202898550725,0.0,0.0
-11.92391,0.047619047619047616,0.0,0.0
-9.548708,0.05128205128205129,0.0,0.0
-5.920788,0.0784313725490196,0.025,0.0
-8.985757,0.09042145593869733,0.5,0.0
-9.3361,0.10175438596491228,0.3448275862068966,0.0
-8.629057,0.10175438596491228,0.0,0.0
-10.01072,0.1878787878787879,0.0,0.0
-8.103032,0.06666666666666667,0.0,0.0
-9.011533,0.1574074074074074,0.0,0.0
-9.3361,0.07625272331154684,0.015730337078651686,0.0
-8.856627,0.06842105263157895,0.0,0.0
-10.01072,0.1272727272727273,0.0,0.0
-7.635519,0.06666666666666667,0.2222222222222222,0.0
-4.288335,0.08745519713261647,0.375,0.0
-10.56449,0.16209150326797386,0.3333333333333333,0.0
-10.91483,0.15,0.06896551724137931,0.0
-10.20779,0.15,0.0,0.0
-11.58945,0.16565656565656564,0.0,0.0
-9.681761,0.044444444444444446,0.0,0.0
-10.59026,0.12535612535612536,0.0,0.0
-10.91483,0.12794612794612795,0.0022371364653243847,0.0
-10.43536,0.11666666666666665,0.0,0.0
-11.58945,0.10505050505050506,0.0,0.0
-9.214249,0.11428571428571428,0.0,0.0
-5.867064,0.13824884792626727,0.2,0.0
-11.26265,0.0900900900900901,0.0,0.0
-11.26265,0.12345679012345678,0.0,0.0
-11.26265,0.07407407407407407,0.0,0.0
-11.26265,0.07407407407407407,0.0,0.0
-10.51193,0.07407407407407407,0.0,0.0
-10.26346,0.08333333333333333,0.0,0.0
-11.26265,0.08,0.013303769401330377,0.0
-10.56777,0.14814814814814814,0.0,0.0
-11.26265,0.07407407407407407,0.0,0.0
-8.887448,0.0392156862745098,0.0,0.0
-5.259528,0.07017543859649122,0.0,0.0
-12.10866,0.0900900900900901,0.0,0.0
-12.10866,0.12345679012345678,0.0,0.0
-12.10866,0.07407407407407407,0.0,0.0
-12.10866,0.07407407407407407,0.0,0.0
-11.35794,0.07407407407407407,0.0,0.0
-11.10947,0.08333333333333333,0.0,0.0
-12.10866,0.08,0.013303769401330377,0.0
-11.41378,0.14814814814814814,0.0,0.0
-12.10866,0.07407407407407407,0.0,0.0
-9.733458,0.0392156862745098,0.0,0.0
-6.175718,0.07017543859649122,0.0,0.0
-15.30039,0.14545454545454548,0.0,0.0
-15.65073,0.1536231884057971,0.13793103448275862,0.0
-15.21946,0.1246376811594203,0.0,0.0
-16.32536,0.16883116883116886,0.0,0.0
-14.94033,0.0,0.0,0.0
-15.32617,0.1851851851851852,0.0,0.0
-15.65073,0.10052910052910052,0.017738359201773836,0.0
-15.28623,0.09130434782608694,0.0,0.0
-16.32536,0.15584415584415584,0.0,0.0
-13.95015,0.06666666666666667,0.1111111111111111,0.0
-11.32977,0.08222643896268185,0.0,0.0
-24.42197,0.10101010101010101,0.0,0.0
-24.42197,0.08695652173913043,0.13793103448275862,0.0
-24.42197,0.057971014492753624,0.0,0.0
-24.42197,0.047619047619047616,0.0,0.0
-23.67125,0.0,0.0,0.0
-23.42278,0.1111111111111111,0.0,0.0
-24.42197,0.06349206349206349,0.017582417582417582,0.0
-23.72709,0.057971014492753624,0.0,0.0
-24.42197,0.09523809523809523,0.0,0.0
-22.04677,0.0,0.1111111111111111,0.0
-19.53757,0.0392156862745098,0.0,0.0
-9.797645,0.14545454545454548,0.0,0.0
-10.14799,0.1536231884057971,0.0,0.0
-9.440945,0.1246376811594203,0.0,0.0
-10.82261,0.16883116883116886,0.0,0.0
-8.91492,0.0,0.0,0.0
-9.823421,0.1851851851851852,0.0,0.0
-10.14799,0.10052910052910052,0.0,0.0
-9.668515,0.09130434782608694,0.0,0.0
-10.82261,0.15584415584415584,0.0,0.0
-8.447407,0.06666666666666667,0.0,0.0
-5.100223,0.08222643896268185,0.0,0.0
-9.921445,0.14814814814814814,0.0,0.0
-10.27179,0.14285714285714288,0.0,0.0
-9.564745,0.14285714285714288,0.0,0.0
-10.94641,0.22377622377622378,0.0,0.0
-9.03872,0.025641025641025644,0.0,0.0
-9.947221,0.1574074074074074,0.0,0.0
-10.27179,0.11784511784511785,0.0,0.0
-9.792315,0.12857142857142856,0.0,0.0
-10.94641,0.16317016317016317,0.0,0.0
-8.571207,0.12,0.0,0.0
-5.224023,0.14446002805049088,0.07317073170731707,0.0
-9.921445,0.11851851851851851,0.0,0.0
-10.27179,0.11794871794871796,0.0,0.0
-9.564745,0.11794871794871796,0.0,0.0
-10.94641,0.16042780748663102,0.0,0.0
-9.03872,0.11764705882352942,0.0,0.0
-9.947221,0.11851851851851851,0.0,0.0
-10.27179,0.0925925925925926,0.0,0.0
-9.792315,0.0846153846153846,0.0,0.0
-10.94641,0.17825311942959002,0.0,0.0
-8.571207,0.10833333333333334,0.0,0.0
-5.224023,0.11508282476024412,0.0,0.0
-9.921445,0.12063492063492064,0.0,0.0
-10.27179,0.12,0.0,0.0
-9.564745,0.14666666666666667,0.0,0.0
-10.94641,0.16287878787878787,0.0,0.0
-9.03872,0.041666666666666664,0.0,0.0
-9.947221,0.1693121693121693,0.0,0.0
-10.27179,0.09500805152979065,0.0,0.0
-9.792315,0.11333333333333333,0.0,0.0
-10.94641,0.18560606060606064,0.0,0.0
-8.571207,0.15555555555555556,0.0,0.0
-5.224023,0.13560334528076465,0.0,0.0
-9.783916,0.11461988304093566,0.0,0.0
-10.13426,0.13809523809523808,0.0,0.0
-9.427216,0.11428571428571428,0.0,0.0
-10.80888,0.22647527910685805,0.0,0.0
-8.90119,0.07017543859649122,0.0,0.0
-9.809692,0.11328976034858389,0.0,0.0
-10.13426,0.08831908831908832,0.0,0.0
-9.654785,0.10476190476190476,0.0,0.0
-10.80888,0.16586921850079744,0.0,0.0
-8.433678,0.1037037037037037,0.0,0.0
-5.086493,0.11138682106424042,0.0,0.0
-14.50256,0.19414575866188769,0.0,0.0
-14.50256,0.19169719169719168,0.0,0.0
-14.50256,0.22954822954822954,0.0,0.0
-14.50256,0.0784313725490196,0.0,0.0
-13.75184,0.09477124183006536,0.0,0.0
-13.50337,0.3333333333333333,0.0,0.0
-14.50256,0.18859649122807018,0.0,0.0
-13.80768,0.22344322344322345,0.0,0.0
-14.50256,0.1895424836601307,0.0,0.0
-12.12736,0.14393939393939395,0.0,0.0
-8.999721,0.19144144144144146,0.0,0.0
-10.22454,0.1,0.0,0.0
-10.22454,0.1,0.0,0.0
-9.911574,0.1,0.0,0.0
-9.731576,0.09090909090909091,0.0,0.0
-8.582969,0.09090909090909091,0.0,0.0
-8.652327,0.1111111111111111,0.0,0.0
-10.22454,0.1111111111111111,0.02127659574468085,0.0
-9.429589,0.1,0.0,0.0
-10.22454,0.0,0.0,0.0
-5.446832,0.1,0.2857142857142857,0.0
-4.710128,0.06451612903225806,0.0,0.0
-12.62959,0.047619047619047616,0.0,0.0
-12.62959,0.037037037037037035,0.03636363636363636,0.0
-12.62959,0.037037037037037035,0.12121212121212122,0.0
-12.62959,0.07407407407407407,0.0,0.0
-11.87887,0.07407407407407407,0.0,0.0
-11.6304,0.0,0.0,0.0
-12.62959,0.041666666666666664,0.10638297872340426,0.0
-11.93471,0.07407407407407407,0.0,0.0
-9.71993,0.06666666666666667,0.0,0.0
-9.344584,0.08333333333333333,0.25,0.0
-6.438157,0.022988505747126436,0.0898876404494382,0.0
-12.62959,0.047619047619047616,0.0,0.0
-12.62959,0.037037037037037035,0.03636363636363636,0.0
-12.62959,0.037037037037037035,0.12121212121212122,0.0
-12.62959,0.07407407407407407,0.0,0.0
-11.87887,0.07407407407407407,0.0,0.0
-11.6304,0.0,0.0,0.0
-12.62959,0.041666666666666664,0.10638297872340426,0.0
-11.93471,0.07407407407407407,0.0,0.0
-9.71993,0.06666666666666667,0.0,0.0
-9.344584,0.08333333333333333,0.25,0.0
-6.438157,0.022988505747126436,0.0898876404494382,0.0
-11.63995,0.11428571428571428,0.0,0.0
-11.63995,0.13703703703703704,0.0,0.0
-11.63995,0.07037037037037037,0.0,0.0
-11.63995,0.19528619528619529,0.0,0.0
-10.88923,0.19528619528619529,0.0,0.0
-10.64076,0.0,0.0,0.0
-11.63995,0.0787037037037037,0.0,0.0
-10.94507,0.17407407407407405,0.0,0.0
-8.730296,0.06060606060606061,0.0,0.0
-8.35495,0.21666666666666667,0.0,0.0
-5.448523,0.08750463477938449,0.0,0.0
-15.28251,0.07142857142857142,0.01639344262295082,0.0
-15.28251,0.05555555555555555,0.18181818181818182,0.0
-15.28251,0.05555555555555555,0.0,0.0
-15.28251,0.1111111111111111,0.0,0.0
-14.25791,0.1111111111111111,0.0,0.0
-14.16351,0.0,0.0,0.0
-15.28251,0.0625,0.2222222222222222,0.0
-14.29457,0.1111111111111111,0.0,0.0
-11.96004,0.0,0.0,0.0
-11.48261,0.125,0.0,0.0
-9.217093,0.034482758620689655,0.056179775280898875,0.0
-10.7794,0.09375,0.0,0.0
-10.7794,0.13636363636363635,0.0,0.0
-10.46643,0.09090909090909091,0.0,0.0
-10.28643,0.07692307692307693,0.0,0.0
-9.137828,0.0,0.0,0.0
-9.207186,0.18181818181818182,0.0,0.0
-10.7794,0.1,0.021739130434782608,0.0
-9.984448,0.13636363636363635,0.0,0.0
-10.7794,0.15384615384615385,0.0,0.0
-6.565937,0.08333333333333333,0.0,0.0
-5.908792,0.06060606060606061,0.0,0.0
-10.7794,0.12121212121212122,0.0,0.0
-10.7794,0.21739130434782608,0.07272727272727272,0.0
-10.46643,0.13043478260869565,0.0,0.0
-10.28643,0.07142857142857142,0.0,0.0
-9.137828,0.0,0.0,0.0
-9.207186,0.16666666666666666,0.0,0.0
-10.7794,0.14285714285714285,0.010810810810810811,0.0
-9.984448,0.13043478260869565,0.0,0.0
-10.7794,0.07142857142857142,0.0,0.0
-6.565937,0.07692307692307693,0.0,0.0
-5.908792,0.14705882352941177,0.056179775280898875,0.0
-10.65909,0.17647058823529413,0.0,0.0
-10.65909,0.16666666666666666,0.0,0.0
-10.34613,0.08333333333333333,0.0,0.0
-10.16613,0.13333333333333333,0.0,0.0
-9.017521,0.06666666666666667,0.0,0.0
-9.08688,0.15384615384615385,0.0,0.0
-10.65909,0.13636363636363635,0.0,0.0
-9.864142,0.125,0.0,0.0
-10.65909,0.13333333333333333,0.0,0.0
-6.140544,0.14285714285714285,0.0,0.0
-5.533555,0.11428571428571428,0.0,0.0
-11.12011,0.11213517665130568,0.0,0.0
-11.12011,0.10052910052910052,0.0,0.0
-11.12011,0.10052910052910052,0.0,0.0
-11.12011,0.12962962962962962,0.0,0.0
-10.36939,0.07407407407407407,0.0,0.0
-10.12092,0.13333333333333333,0.0,0.0
-11.12011,0.07675438596491228,0.010526315789473684,0.0
-10.42523,0.1693121693121693,0.0,0.0
-8.210449,0.1111111111111111,0.0,0.0
-7.835103,0.14393939393939395,0.0,0.0
-4.928676,0.06465517241379311,0.0,0.0
-12.05189,0.12380952380952381,0.03278688524590164,0.0
-12.05189,0.1437037037037037,0.10526315789473684,0.0
-12.05189,0.11703703703703704,0.0,0.0
-12.05189,0.1574074074074074,0.0,0.0
-11.30116,0.19907407407407407,0.0,0.0
-11.0527,0.047619047619047616,0.0,0.0
-12.05189,0.1865942028985507,0.05128205128205128,0.0
-11.35701,0.15407407407407406,0.25,0.0
-9.142228,0.041666666666666664,0.0,0.0
-8.766882,0.21666666666666667,0.0,0.0
-5.860455,0.11558109833971904,0.20224719101123595,0.0
-11.41395,0.12842712842712842,0.0,0.0
-11.41395,0.15297906602254427,0.13043478260869565,0.0
-11.41395,0.09500805152979065,0.2,0.0
-11.41395,0.1693121693121693,0.0,0.0
-10.66323,0.1693121693121693,0.0,0.0
-10.41476,0.1111111111111111,0.0,0.0
-11.41395,0.10515873015873016,0.2138364779874214,0.0
-10.71907,0.1900161030595813,0.0,0.0
-8.504296,0.047619047619047616,0.0,0.0
-8.12895,0.1858974358974359,0.0,0.0
-5.222524,0.12102772143340094,0.5,0.0
-9.12694,0.0863095238095238,0.0,0.0
-9.12694,0.04882154882154882,0.0,0.0
-8.813972,0.10942760942760943,0.1,0.0
-8.633974,0.08831908831908832,0.0,0.0
-7.485367,0.1396011396011396,0.0,0.0
-7.554725,0.06060606060606061,0.0,0.0
-9.12694,0.12083333333333333,0.054878048780487805,0.0
-8.331988,0.15824915824915825,0.0,0.0
-9.12694,0.10256410256410257,0.0,0.0
-6.572218,0.20833333333333334,0.0,0.0
-3.2186,0.11250435388366424,0.0,0.0
-11.41395,0.12842712842712842,0.0,0.0
-11.41395,0.15297906602254427,0.0,0.0
-11.41395,0.09500805152979065,0.0,0.0
-11.41395,0.1693121693121693,0.0,0.0
-10.66323,0.1693121693121693,0.0,0.0
-10.41476,0.1111111111111111,0.0,0.0
-11.41395,0.10515873015873016,0.023529411764705882,0.0
-10.71907,0.1900161030595813,0.0,0.0
-8.504296,0.047619047619047616,0.0,0.0
-8.12895,0.1858974358974359,0.0,0.0
-5.222524,0.12102772143340094,0.0,0.0
-12.62959,0.16727716727716727,0.0,0.0
-12.62959,0.17496807151979565,0.0,0.0
-12.62959,0.12899106002554278,0.0,0.0
-12.62959,0.14074074074074075,0.0,0.0
-11.87887,0.14074074074074075,0.0,0.0
-11.6304,0.07407407407407407,0.0,0.0
-12.62959,0.16512345679012344,0.028409090909090908,0.0
-11.93471,0.18901660280970625,0.0,0.0
-9.71993,0.06666666666666667,0.0,0.0
-9.344584,0.15350877192982457,0.14285714285714285,0.0
-6.438157,0.18965517241379312,0.05,0.0
-12.62959,0.1330891330891331,0.0,0.0
-12.62959,0.1979565772669221,0.0,0.0
-12.62959,0.12899106002554278,0.0,0.0
-12.62959,0.17407407407407405,0.0,0.0
-11.87887,0.14074074074074075,0.0,0.0
-11.6304,0.07407407407407407,0.0,0.0
-12.62959,0.14043209876543208,0.06179775280898876,0.0
-11.93471,0.18901660280970625,0.0,0.0
-9.71993,0.06666666666666667,0.0,0.0
-9.344584,0.11842105263157894,0.14285714285714285,0.0
-6.438157,0.1563218390804598,0.2,0.0
-12.62959,0.15572715572715573,0.0,0.0
-12.62959,0.1851851851851852,0.0,0.0
-12.62959,0.13580246913580246,0.0,0.0
-12.62959,0.1851851851851852,0.0,0.0
-11.87887,0.14814814814814814,0.0,0.0
-11.6304,0.08333333333333333,0.0,0.0
-12.62959,0.14833333333333334,0.036458333333333336,0.0
-11.93471,0.19753086419753085,0.0,0.0
-9.71993,0.037037037037037035,0.0,0.0
-9.344584,0.16176470588235295,0.0,0.0
-6.438157,0.14579552329098608,0.0,0.0
-10.46425,0.07231040564373897,0.0,0.0
-10.46425,0.07625272331154684,0.041666666666666664,0.0
-10.46425,0.037037037037037035,0.0,0.0
-10.46425,0.1574074074074074,0.0,0.0
-9.713523,0.1574074074074074,0.0,0.0
-9.465055,0.0,0.0,0.0
-10.46425,0.041666666666666664,0.035897435897435895,0.0
-9.769365,0.11328976034858389,0.0,0.0
-7.554587,0.0,0.0,0.0
-5.782415,0.08333333333333333,0.2857142857142857,0.0
-4.272814,0.046798029556650245,0.25,0.0
-13.0677,0.11478144811478146,0.0,0.0
-13.0677,0.09876543209876543,0.0,0.0
-13.0677,0.07407407407407407,0.0,0.0
-13.0677,0.1111111111111111,0.0,0.0
-12.31698,0.07407407407407407,0.0,0.0
-12.06851,0.08333333333333333,0.0,0.0
-13.0677,0.08,0.020512820512820513,0.0
-12.37282,0.12345679012345678,0.0,0.0
-13.0677,0.07407407407407407,0.0,0.0
-9.898886,0.0784313725490196,0.0,0.0
-7.680641,0.10526315789473684,0.05,0.0
-12.84677,0.13580246913580246,0.0,0.0
-12.84677,0.11613876319758672,0.0,0.0
-12.84677,0.10256410256410257,0.0,0.0
-12.84677,0.0392156862745098,0.0,0.0
-12.09604,0.0,0.0,0.0
-11.84757,0.08888888888888889,0.0,0.0
-12.84677,0.18333333333333335,0.20918367346938777,0.0
-12.15189,0.12820512820512822,0.0,0.0
-12.84677,0.0784313725490196,0.0,0.0
-9.679832,0.041666666666666664,0.14285714285714285,0.0
-6.973589,0.13191763191763192,0.0,0.0
-12.30357,0.11213517665130568,0.0,0.0
-12.30357,0.06878306878306878,0.0,0.0
-12.30357,0.06878306878306878,0.0,0.0
-12.30357,0.12962962962962962,0.0,0.0
-11.55285,0.12962962962962962,0.0,0.0
-11.30438,0.0,0.0,0.0
-12.30357,0.041666666666666664,0.03535353535353535,0.0
-11.60869,0.13756613756613756,0.0,0.0
-9.393911,0.05555555555555555,0.0,0.0
-9.018564,0.14393939393939395,0.0,0.0
-6.112138,0.06465517241379311,0.05,0.0
-13.04181,0.19607843137254902,0.0,0.0
-13.04181,0.16666666666666666,0.0,0.0
-13.04181,0.16666666666666666,0.0,0.0
-13.04181,0.26666666666666666,0.0,0.0
-12.29109,0.17777777777777778,0.0,0.0
-12.04262,0.0,0.0,0.0
-13.04181,0.06060606060606061,0.0,0.0
-12.34693,0.2222222222222222,0.0,0.0
-13.04181,0.17777777777777778,0.0,0.0
-10.66661,0.09523809523809523,0.0,0.0
-7.468978,0.07619047619047618,0.0,0.0
-10.24359,0.10130568356374808,0.0,0.0
-10.24359,0.11306878306878307,0.0,0.0
-9.930626,0.11306878306878307,0.0,0.0
-9.750628,0.10185185185185185,0.0,0.0
-8.60202,0.08101851851851852,0.0,0.0
-8.671379,0.12142857142857143,0.0,0.0
-10.24359,0.08021071700991608,0.0,0.0
-9.448641,0.13423280423280423,0.0,0.0
-10.24359,0.05208333333333333,0.0,0.0
-7.688872,0.11022727272727273,0.0,0.0
-4.199512,0.09862907088122605,0.0,0.0
-11.57738,0.14565826330532214,0.0,0.0
-11.57738,0.12037037037037036,0.0,0.0
-11.57738,0.12037037037037036,0.0,0.0
-11.57738,0.2074074074074074,0.0,0.0
-10.82666,0.16296296296296295,0.0,0.0
-10.57819,0.0,0.0,0.0
-11.57738,0.07196969696969698,0.01990049751243781,0.0
-10.8825,0.1851851851851852,0.0,0.0
-8.667726,0.08888888888888889,0.0,0.0
-8.29238,0.13095238095238096,0.0,0.0
-5.385953,0.061083743842364535,0.0,0.0
-12.07389,0.12380952380952381,0.0,0.0
-12.07389,0.1437037037037037,0.0,0.0
-12.07389,0.1437037037037037,0.0,0.0
-12.07389,0.1574074074074074,0.0,0.0
-11.32317,0.1574074074074074,0.0,0.0
-11.0747,0.09523809523809523,0.0,0.0
-12.07389,0.09963768115942029,0.019704433497536946,0.0
-11.37901,0.18074074074074073,0.0,0.0
-9.164236,0.041666666666666664,0.0,0.0
-8.78889,0.1722222222222222,0.0,0.0
-5.882463,0.11558109833971904,0.0,0.0
